petition_id,abstract,label,numberOfSignatures
6174,49,13,10
6175,34,5,13
6176,52,7,954
6177,41,4,5996
6178,56,13,50
6179,50,11,225
6180,43,10,108
6181,34,13,114122
6182,46,12,162
6183,51,13,962
6184,34,12,559
6185,26,9,104
6186,52,7,24
6187,50,14,23
6188,38,9,718
6189,52,12,1163
6190,39,12,10792
6191,43,5,23
6192,48,12,10
6193,49,12,58
6194,57,13,29
6195,30,8,6
6196,41,8,125
6197,46,13,39
6198,29,13,23
6199,30,12,45
6200,58,13,28
6201,43,5,30
6202,45,8,77
6203,46,11,7
6204,54,13,14
6205,52,15,205
6206,25,6,34
6207,19,14,12
6208,49,7,8
6209,43,11,31
6210,51,14,13
6211,55,11,208
6212,51,11,5322
6213,50,15,128
6214,51,12,1005
6215,57,10,10
6216,46,12,17
6217,51,11,22
6218,52,13,62
6219,50,8,23
6220,51,13,52
6221,43,13,6
6222,54,15,9
6223,45,10,86
6224,48,11,1117
6225,36,11,93
6226,56,15,15
6227,39,8,52
6228,56,15,15
6229,54,11,31
6230,56,12,1597
6231,39,8,33
6232,14,14,14
6233,49,10,7
6234,52,14,200
6235,39,11,30
6236,51,8,111
6237,58,8,14
6238,35,9,285
6239,17,7,511
6240,48,13,48
6241,47,11,59
6242,20,7,1124
6243,50,13,93
6244,58,12,416
6245,46,12,49
6246,47,12,115
6247,22,13,227
6248,44,12,243
6249,51,15,23297
6250,47,13,43
6251,49,4,13
6252,43,4,16
6253,58,14,2804
6254,54,12,20
6255,48,11,185
6256,54,15,43
6257,31,12,511
6258,49,8,32
6259,19,9,9
6260,9,12,42
6261,32,13,12
6262,51,5,27
6263,40,10,47
6264,46,12,2709
6265,52,12,37
6266,45,11,1011
6267,34,10,3585
6268,41,9,7
6269,45,10,521
6270,44,11,14
6271,36,10,10
6272,47,10,96
6273,43,12,86
6274,44,9,9
6275,49,11,1890
6276,34,9,6
6277,12,12,46
6278,46,13,26
6279,50,12,506
6280,45,12,10385
6281,55,11,15
6282,54,12,55
6283,48,11,13
6284,43,12,44665
6285,56,5,277
6286,52,9,2788
6287,51,12,161
6288,45,13,436
6289,40,14,13
6290,48,12,1708
6291,52,15,39
6292,48,11,20
6293,39,7,911
6294,56,9,65221
6295,37,5,53
6296,49,11,101
6297,35,14,98
6298,35,12,69
6299,44,11,16
6300,25,6,13
6301,46,16,22
6302,43,11,76
6303,44,12,45
6304,39,8,101
6305,52,11,21
6306,29,13,52
6307,56,14,23749
6308,55,7,7
6309,47,13,719
6310,43,11,8
6311,36,9,36
6312,53,11,7
6313,44,10,19
6314,49,8,348
6315,48,13,35
6316,50,12,672
6317,47,14,307
6318,37,11,2485
6319,45,12,72
6320,33,13,1121
6321,51,13,452
6322,49,12,16
6323,51,16,21
6324,23,11,131365
6325,25,12,1183
6326,57,13,91
6327,43,10,25
6328,44,12,12
6329,47,10,21
6330,49,10,311
6331,55,13,606
6332,35,6,41
6333,48,10,17
6334,53,13,10131
6335,33,11,58
6336,40,7,22
6337,50,13,17
6338,52,14,11
6339,39,12,340
6340,52,11,13580
6341,49,12,11391
6342,50,7,74
6343,40,11,28
6344,19,6,78
6345,44,9,60
6346,41,11,11
6347,46,10,18
6348,42,2,143
6349,46,10,33
6350,50,13,1112
6351,48,9,23218
6352,60,9,32
6353,35,13,36
6354,18,5,108
6355,53,17,18
6356,53,11,1826
6357,48,8,9
6358,31,9,54
6359,62,15,31
6360,48,11,86
6361,38,9,9
6362,56,14,63
6363,46,13,2074
6364,44,14,914
6365,35,13,77
6366,51,13,154
6367,48,9,451
6368,46,12,6388
6369,45,11,12
6370,45,5,83
6371,45,7,278
6372,15,8,481
6373,23,11,31
6374,43,11,507
6375,49,10,9
6376,52,13,225
6377,47,10,9
6378,41,8,8
6379,44,11,94
6380,43,11,19
6381,42,13,608
6382,33,8,10824
6383,40,14,24
6384,49,13,18
6385,49,13,3396
6386,50,13,2564
6387,47,12,372
6388,64,3,35
6389,42,11,5854
6390,48,12,7
6391,49,9,86
6392,41,14,7
6393,56,14,478
6394,55,14,44
6395,45,11,28
6396,48,14,33
6397,34,11,15
6398,48,16,10
6399,51,13,61
6400,48,12,26
6401,56,17,65
6402,43,4,80
6403,46,8,36
6404,48,16,44
6405,46,10,133
6406,51,12,119
6407,48,13,24
6408,52,6,24
6409,47,13,50
6410,47,11,32
6411,36,8,49
6412,48,13,131
6413,55,12,77
6414,57,12,35
6415,52,11,80
6416,45,14,162
6417,48,12,229
6418,50,15,59
6419,41,16,7
6420,49,7,167
6421,54,9,15
6422,56,11,890
6423,30,12,13
6424,56,14,96
6425,44,16,616
6426,55,5,17
6427,28,10,143
6428,40,12,325
6429,42,10,50
6430,45,11,632
6431,56,18,2183
6432,44,12,16016
6433,47,8,19653
6434,36,15,1090
6435,46,16,9
6436,48,15,260
6437,48,9,353
6438,55,6,30
6439,43,8,12
6440,18,11,54
6441,47,8,34
6442,35,13,1396
6443,39,9,292
6444,49,6,28
6445,53,16,168
6446,42,11,15
6447,49,11,86
6448,50,13,4154
6449,48,6,2562
6450,49,8,28
6451,52,12,4832
6452,33,7,112
6453,52,11,2039
6454,41,11,385
6455,50,12,34
6456,47,14,25
6457,58,11,12
6458,45,9,34
6459,30,10,9
6460,39,8,110
6461,47,11,188
6462,53,10,73
6463,44,8,1363
6464,51,15,9
6465,33,7,36
6466,29,12,120
6467,48,9,178
6468,48,11,16
6469,38,10,75
6470,40,10,6272
6471,41,9,13914
6472,50,11,3859
6473,47,11,18
6474,27,8,223
6475,25,14,7
6476,44,12,77
6477,37,11,79
6478,50,12,147
6479,46,14,27
6480,40,7,162
6481,46,14,48
6482,46,11,7571
6483,19,11,793
6484,22,11,11
6485,42,12,98
6486,51,11,74
6487,17,12,10
6488,58,12,27
6489,48,8,24
6490,50,12,94
6491,48,10,19
6492,49,6,99
6493,52,10,10221
6494,45,12,33
6495,56,13,4230
6496,31,12,31
6497,40,9,188
6498,37,8,23
6499,54,11,12
6500,48,15,18
6501,38,9,13
6502,37,15,29
6503,25,8,75
6504,32,15,41
6505,51,14,43
6506,45,3,12
6507,52,12,133
6508,21,4,16
6509,48,12,39
6510,58,10,18
6511,47,14,243
6512,57,11,48
6513,44,13,574
6514,44,8,19
6515,55,12,123
6516,45,14,35
6517,39,10,2846
6518,46,12,52
6519,52,6,399
6520,50,13,40
6521,44,10,32
6522,52,12,93
6523,30,11,29
6524,34,16,11
6525,28,12,62
6526,58,12,59
6527,45,13,250
6528,34,11,32
6529,15,8,17
6530,51,10,12
6531,42,14,234
6532,58,6,5657
6533,49,9,957
6534,32,8,530
6535,29,9,17
6536,40,8,890
6537,51,12,10
6538,50,13,28
6539,48,12,127
6540,45,9,1432
6541,38,12,279
6542,56,14,15
6543,49,13,11
6544,26,6,19
6545,54,11,316
6546,30,7,13
6547,31,8,240
6548,51,12,22
6549,51,12,4588
6550,52,6,70
6551,26,13,15
6552,50,6,43
6553,39,13,72
6554,48,11,159
6555,53,13,17
6556,49,14,65
6557,43,13,5143
6558,39,7,8
6559,51,17,68
6560,43,11,17
6561,51,11,5272
6562,42,11,726
6563,53,9,52149
6564,49,11,63
6565,27,12,9
6566,43,8,4248
6567,47,10,15
6568,48,13,11499
6569,24,11,206
6570,25,10,13
6571,47,8,255
6572,45,12,1468
6573,31,13,276
6574,25,15,1092
6575,44,16,111
6576,51,10,12
6577,44,9,387
6578,33,11,459
6579,45,6,29
6580,55,12,45
6581,43,8,57
6582,37,5,11
6583,33,7,36
6584,49,12,12
6585,41,7,8
6586,27,11,14
6587,51,12,44
6588,51,10,11
6589,44,13,10
6590,48,12,248
6591,50,11,15
6592,43,10,45
6593,38,7,228
6594,48,12,30
6595,30,12,175
6596,11,15,555
6597,46,13,875
6598,50,10,13
6599,43,14,133
6600,40,15,2718
6601,42,12,63
6602,35,9,113
6603,36,5,274
6604,48,10,15
6605,50,9,9
6606,49,11,10
6607,51,6,23242
6608,31,7,487
6609,12,7,21
6610,45,9,639
6611,49,15,3129
6612,49,13,22
6613,31,12,12190
6614,50,13,20
6615,48,11,3815
6616,33,9,17
6617,56,16,26
6618,54,16,23
6619,46,8,54
6620,55,7,15
6621,50,12,12598
6622,47,7,73
6623,50,12,59
6624,46,11,40
6625,17,12,54
6626,48,11,12
6627,48,12,95
6628,47,9,819
6629,47,13,9
6630,35,14,1058
6631,49,15,21
6632,53,12,26
6633,28,10,53
6634,44,7,48
6635,47,15,11
6636,58,15,1017
6637,52,14,8
6638,43,11,115
6639,57,17,174
6640,34,11,90
6641,50,10,103
6642,25,12,232
6643,37,16,15
6644,55,13,9
6645,51,13,8
6646,54,13,36
6647,52,8,20
6648,34,11,489
6649,46,12,9
6650,51,13,222
6651,47,13,390
6652,48,8,719
6653,47,12,70
6654,49,16,62
6655,49,11,19
6656,40,13,21
6657,24,12,898
6658,46,6,13
6659,51,14,111
6660,41,8,20
6661,50,14,28
6662,38,16,21
6663,37,9,218
6664,56,13,66
6665,37,9,10
6666,22,10,55
6667,37,6,340
6668,57,11,43
6669,47,16,31281
6670,51,15,10345
6671,20,14,11
6672,48,12,296
6673,44,8,22
6674,51,14,55
6675,47,11,42
6676,48,10,16
6677,40,17,123
6678,45,17,3892
6679,37,11,11
6680,49,10,512
6681,41,14,1336
6682,39,7,78
6683,44,13,13
6684,28,9,32
6685,43,14,33
6686,37,10,27
6687,47,13,10
6688,48,15,840
6689,49,11,2964
6690,53,4,9116
6691,43,13,11717
6692,42,14,39
6693,6,7,28
6694,38,11,55
6695,48,11,14457
6696,40,11,9
6697,51,8,52
6698,42,11,534
6699,53,14,8
6700,29,10,24
6701,54,4,404
6702,63,11,26
6703,55,14,6
6704,45,12,20
6705,39,15,84
6706,58,8,146
6707,48,9,8
6708,46,12,404
6709,46,4,4097
6710,51,14,8
6711,56,12,18
6712,59,12,104
6713,57,8,22
6714,43,10,7
6715,45,11,11
6716,55,13,1638
6717,47,10,11
6718,40,11,7
6719,40,12,3214
6720,40,10,13
6721,30,13,13
6722,52,11,538
6723,47,10,878
6724,28,14,13
6725,55,14,3469
6726,52,13,1088
6727,36,9,13
6728,57,8,764
6729,52,6,72096
6730,23,9,391
6731,49,11,17
6732,51,13,121
6733,48,13,16
6734,39,10,40
6735,50,14,10
6736,49,11,99
6737,50,14,8
6738,55,13,34
6739,49,15,8
6740,22,12,19
6741,48,12,1246
6742,45,9,305
6743,49,11,11
6744,49,17,3889
6745,44,14,35
6746,56,11,40
6747,32,10,1169
6748,9,7,9
6749,52,13,26
6750,52,11,51
6751,38,11,11
6752,58,13,59
6753,55,12,2123
6754,47,7,260
6755,44,12,15
6756,51,9,2477
6757,37,14,19
6758,43,12,199
6759,40,11,860
6760,44,9,1354
6761,49,13,25
6762,61,11,50
6763,54,15,31
6764,55,10,114
6765,44,10,26
6766,56,5,46
6767,33,10,12
6768,46,12,1264
6769,42,14,489
6770,49,13,287
6771,49,8,29
6772,44,11,100
6773,40,13,45924
6774,33,10,48
6775,36,12,707
6776,46,13,10
6777,50,12,31
6778,32,17,9
6779,54,9,7
6780,47,6,60
6781,38,13,25
6782,61,15,92
6783,30,11,1150
6784,45,12,872
6785,43,10,17214
6786,51,10,3362
6787,34,15,25
6788,47,13,16
6789,51,9,17
6790,23,13,395
6791,39,7,21
6792,39,13,141
6793,48,13,1074
6794,53,14,122
6795,53,12,770
6796,11,10,23
6797,38,12,24
6798,51,12,9
6799,57,13,32
6800,58,14,16
6801,39,10,19
6802,51,12,48
6803,54,9,8
6804,49,13,13
6805,12,9,15
6806,50,12,15
6807,50,9,122
6808,6,9,8
6809,45,12,70
6810,39,10,15042
6811,54,15,24
6812,54,13,10
6813,15,9,35
6814,42,12,48
6815,45,14,2599
6816,51,7,169
6817,31,6,104
6818,49,14,59
6819,51,12,128
6820,42,10,85
6821,29,13,1247
6822,60,12,39
6823,39,8,9
6824,34,13,208
6825,43,11,6826
6826,46,11,13
6827,25,15,16
6828,37,12,146
6829,56,12,325
6830,35,6,41
6831,57,13,113
6832,32,12,514
6833,45,13,177
6834,43,7,37
6835,51,10,735
6836,53,4,134
6837,53,18,9
6838,49,18,31
6839,30,12,35
6840,8,8,126
6841,55,15,261
6842,52,15,27
6843,44,12,10602
6844,50,15,72
6845,38,12,11
6846,46,10,9
6847,49,5,125
6848,40,9,16
6849,35,12,827
6850,54,12,15
6851,45,11,17
6852,30,10,49
6853,44,10,2235
6854,16,10,780
6855,41,12,24
6856,44,10,10860
6857,46,8,168
6858,46,13,30
6859,57,12,65
6860,58,16,1335
6861,47,11,31
6862,30,11,10462
6863,26,8,39
6864,53,10,13
6865,27,8,16
6866,49,15,215
6867,49,13,15
6868,31,11,8
6869,49,11,40
6870,37,12,8
6871,37,16,100
6872,46,9,15
6873,44,5,9
6874,50,12,316
6875,26,9,37
6876,42,12,1367
6877,39,14,204
6878,53,15,17
6879,44,6,359
6880,48,8,2336
6881,47,11,22
6882,41,11,23124
6883,50,5,10
6884,50,17,51
6885,42,10,211
6886,47,14,7
6887,42,10,987
6888,49,11,90
6889,55,7,19
6890,55,13,672
6891,56,12,84
6892,53,16,14
6893,26,11,35
6894,33,9,7618
6895,59,10,28
6896,50,16,25
6897,53,14,37
6898,54,11,78
6899,52,8,22
6900,49,11,34
6901,54,6,18
6902,52,13,11
6903,46,13,49
6904,46,14,15
6905,54,6,53
6906,46,12,287
6907,49,13,1893
6908,51,13,42
6909,47,11,3479
6910,33,8,25
6911,41,12,137
6912,52,13,30665
6913,51,10,11
6914,24,8,508
6915,54,13,1719
6916,47,11,16
6917,42,9,67
6918,1,10,519
6919,59,15,526
6920,52,13,8
6921,45,13,11
6922,47,5,67
6923,52,15,6
6924,52,13,1192
6925,57,5,13
6926,32,10,1181
6927,37,14,116
6928,45,10,393
6929,45,8,72
6930,50,11,112
6931,46,13,25
6932,52,14,1168
6933,50,11,1421
6934,46,9,8080
6935,53,13,6143
6936,46,11,32
6937,49,9,79
6938,50,13,127
6939,44,11,13
6940,36,7,1069
6941,58,11,38425
6942,40,13,50
6943,54,13,14
6944,46,14,104
6945,42,13,97
6946,47,10,15
6947,48,12,249
6948,47,14,14188
6949,43,9,213
6950,52,14,38
6951,52,7,29
6952,42,13,49
6953,48,12,34
6954,37,11,403
6955,49,11,46
6956,27,13,45
6957,52,14,10
6958,48,11,145
6959,54,6,16
6960,26,16,506
6961,56,7,81
6962,57,8,435
6963,50,12,12
6964,34,15,36
6965,53,7,250
6966,53,12,1209
6967,43,8,12
6968,50,10,1752
6969,45,10,60
6970,47,14,155516
6971,51,11,705
6972,39,10,7
6973,48,14,10292
6974,47,7,278
6975,44,15,16
6976,49,10,564
6977,46,12,313
6978,56,10,49
6979,48,13,28
6980,52,11,18
6981,40,13,7
6982,47,13,25
6983,40,9,32
6984,53,14,2008
6985,46,13,142
6986,49,9,12
6987,51,15,437
6988,47,11,10
6989,52,11,2236
6990,37,6,225
6991,46,11,11
6992,33,6,53
6993,53,14,13
6994,42,10,42
6995,49,13,869
6996,50,13,40
6997,48,13,14
6998,50,13,51
6999,53,7,14
7000,52,11,258
7001,47,14,6450
7002,46,8,80
7003,14,12,116485
7004,57,6,58
7005,43,15,42
7006,53,4,332
7007,50,11,24
7008,27,12,496
7009,53,12,154
7010,59,4,2263
7011,50,13,20
7012,59,16,10
7013,50,13,133
7014,29,13,31
7015,55,11,23
7016,40,13,7002
7017,49,11,15
7018,40,11,49
7019,47,12,447
7020,59,9,92
7021,37,8,23
7022,54,10,9
7023,55,8,15
7024,21,5,733
7025,54,4,141838
7026,53,12,1371
7027,31,11,1661
7028,48,11,15
7029,56,15,72
7030,55,13,70
7031,51,9,57
7032,59,17,211
7033,43,4,59
7034,41,11,16
7035,50,12,3419
7036,53,13,202
7037,48,10,78
7038,62,16,49
7039,51,14,33
7040,46,7,29114
7041,46,8,17
7042,24,11,8
7043,49,11,18
7044,47,10,59
7045,54,11,2112
7046,48,12,3112
7047,39,13,39
7048,59,11,14345
7049,50,16,9
7050,46,13,507
7051,47,10,2366
7052,47,8,41
7053,44,10,16865
7054,58,8,27605
7055,35,9,12
7056,24,11,11839
7057,38,13,64
7058,48,11,36
7059,54,15,86
7060,45,12,136
7061,52,9,45
7062,50,7,217
7063,49,15,5771
7064,48,10,424
7065,42,8,9947
7066,59,10,1050
7067,50,12,506
7068,37,9,202
7069,42,13,8
7070,50,5,53
7071,41,9,53
7072,44,14,45
7073,21,13,23
7074,38,10,26
7075,56,12,6
7076,57,12,19
7077,33,15,10345
7078,61,16,1330
7079,48,11,48
7080,52,16,1299
7081,52,13,2014
7082,49,14,68
7083,53,11,23
7084,46,10,15165
7085,41,6,13
7086,50,11,16
7087,37,12,7986
7088,53,9,2333
7089,38,8,159
7090,54,16,251
7091,6,6,8
7092,53,10,472
7093,48,12,43
7094,52,15,1278
7095,45,13,299
7096,51,15,11
7097,50,11,33
7098,33,10,93
7099,41,13,6
7100,47,11,172
7101,52,12,65
7102,30,6,2254
7103,50,8,1926
7104,36,10,38
7105,44,8,347
7106,45,12,64
7107,11,7,43
7108,49,14,808
7109,46,15,719
7110,50,18,71
7111,52,12,66
7112,47,14,14
7113,39,13,134
7114,50,13,790
7115,27,8,1692
7116,44,13,8
7117,52,11,205
7118,17,11,10
7119,17,8,36
7120,49,7,251
7121,52,12,281
7122,52,11,128
7123,53,11,391
7124,34,14,14681
7125,42,13,681
7126,7,7,53
7127,56,11,10
7128,53,15,18
7129,42,12,22
7130,54,12,96
7131,29,11,302
7132,53,9,30
7133,53,13,8
7134,55,12,51
7135,40,9,8
7136,43,10,34
7137,46,10,8381
7138,18,12,14
7139,34,8,764
7140,50,13,2233
7141,56,13,46
7142,55,12,40
7143,46,11,282
7144,46,10,32
7145,39,10,2581
7146,52,9,43
7147,37,11,20
7148,40,13,12
7149,44,12,23
7150,52,13,160
7151,49,13,785
7152,42,13,6209
7153,45,10,3721
7154,54,14,20
7155,44,13,252
7156,48,10,17
7157,64,13,15
7158,48,12,102131
7159,47,13,790
7160,45,10,12
7161,48,10,243
7162,52,11,43
7163,61,13,21
7164,50,12,400
7165,46,13,10
7166,55,8,32
7167,44,9,11
7168,53,15,44
7169,39,9,14
7170,49,12,77
7171,49,12,37
7172,52,8,69
7173,39,11,5009
7174,44,12,41
7175,36,10,13
7176,46,11,4526
7177,49,14,22
7178,40,11,86
7179,46,10,23
7180,41,14,8
7181,20,14,39
7182,50,13,47
7183,47,14,14
7184,55,7,14
7185,46,10,2416
7186,37,16,1238
7187,45,9,87
7188,46,11,443
7189,53,11,82
7190,51,13,121
7191,47,5,9
7192,46,13,480
7193,41,13,7
7194,33,13,39
7195,51,11,39290
7196,33,9,581
7197,37,11,38
7198,49,11,12
7199,49,14,311
7200,49,13,213
7201,45,9,11
7202,45,6,1203
7203,55,14,11
7204,43,10,9
7205,47,14,42
7206,47,14,931
7207,44,7,26
7208,39,12,171
7209,51,11,2251
7210,47,6,10
7211,52,8,9
7212,28,11,7
7213,48,11,136
7214,42,11,20
7215,50,13,4579
7216,52,13,14
7217,50,11,17
7218,41,12,454
7219,40,12,172
7220,48,9,1204
7221,46,16,97
7222,10,10,16
7223,53,12,11
7224,40,9,349
7225,45,10,39
7226,24,14,603
7227,48,9,16
7228,44,11,16
7229,45,10,43
7230,52,12,6
7231,42,9,226
7232,54,4,11
7233,53,12,113
7234,53,12,25
7235,50,11,281
7236,25,12,167
7237,43,12,71
7238,52,15,77
7239,46,12,8
7240,30,9,24
7241,30,11,10
7242,53,12,114
7243,41,12,18
7244,50,14,406
7245,51,13,162
7246,37,12,79
7247,33,15,33
7248,47,13,53
7249,42,15,52
7250,40,7,131
7251,29,8,12
7252,41,8,1913
7253,51,11,10
7254,52,13,14
7255,35,10,166
7256,52,11,281
7257,48,11,49
7258,48,7,52
7259,49,9,23
7260,55,11,346
7261,48,13,17
7262,53,11,655
7263,32,14,13
7264,50,8,117
7265,35,9,251
7266,48,14,98
7267,56,9,36
7268,19,12,1631
7269,42,11,28
7270,19,6,69
7271,50,13,689
7272,51,10,308
7273,51,12,59
7274,48,17,41
7275,57,15,27
7276,53,8,5079
7277,44,11,2202
7278,50,9,1507
7279,49,15,31
7280,34,9,12
7281,35,12,13
7282,52,13,16
7283,35,4,30
7284,37,11,43
7285,44,14,28
7286,50,13,1827
7287,21,12,8
7288,44,12,6
7289,45,12,65
7290,40,10,490
7291,7,13,219
7292,48,13,478
7293,38,10,25
7294,49,13,175
7295,38,12,1009
7296,56,11,22
7297,56,5,16
7298,46,14,149
7299,47,10,16038
7300,42,13,199
7301,50,11,82
7302,21,13,10
7303,32,11,695
7304,50,5,361
7305,54,11,10
7306,51,10,781
7307,18,12,25
7308,46,10,12
7309,42,11,2957
7310,40,8,14
7311,49,6,10
7312,40,9,17
7313,54,15,16
7314,30,8,4180
7315,48,13,2460
7316,48,11,30
7317,39,12,56
7318,35,11,56
7319,27,10,11
7320,47,10,59
7321,48,15,16
7322,47,14,1356
7323,61,11,23
7324,57,14,77
7325,42,10,15
7326,48,11,30
7327,30,12,18
7328,39,11,57
7329,47,11,40
7330,47,12,246
7331,46,13,4506
7332,45,13,44
7333,50,13,11
7334,46,8,134194
7335,31,10,3519
7336,42,12,75
7337,52,13,383
7338,49,13,19
7339,57,12,308
7340,54,12,467
7341,55,12,20
7342,57,13,8
7343,26,11,16
7344,48,7,17
7345,50,11,1393
7346,55,6,344
7347,48,16,7
7348,47,14,159
7349,42,7,42
7350,38,6,8
7351,48,9,2812
7352,52,14,643
7353,42,12,4402
7354,43,14,30214
7355,42,16,22
7356,52,14,16740
7357,64,14,10
7358,53,14,23
7359,50,10,30
7360,26,11,10
7361,14,6,25
7362,51,14,31
7363,46,6,6
7364,53,10,9
7365,46,16,321
7366,42,8,9
7367,49,11,117
7368,52,11,10519
7369,50,12,114
7370,42,10,31
7371,49,11,25
7372,45,13,13
7373,44,4,29
7374,42,12,12
7375,34,10,11
7376,53,15,21
7377,37,11,42
7378,43,11,42
7379,35,4,18
7380,49,13,17
7381,52,13,66
7382,45,14,265
7383,61,10,8
7384,49,8,485
7385,31,12,370
7386,51,10,1074
7387,50,8,2295
7388,52,12,147
7389,46,16,22
7390,50,9,1762
7391,27,15,17
7392,32,12,22
7393,50,11,27
7394,49,13,9
7395,43,10,167
7396,34,8,6
7397,48,9,16
7398,53,14,115
7399,58,12,27
7400,45,10,83
7401,31,9,8
7402,14,11,59
7403,24,13,13
7404,50,12,49
7405,54,14,15856
7406,50,15,137
7407,45,11,486
7408,54,14,121
7409,25,15,13
7410,52,12,68
7411,51,17,11
7412,51,9,2467
7413,47,12,90
7414,27,11,6332
7415,53,13,14
7416,41,3,61101
7417,52,14,27
7418,57,11,736
7419,41,8,7
7420,49,7,59
7421,48,6,39
7422,51,14,711
7423,48,11,13
7424,53,6,132
7425,29,8,576
7426,36,11,4153
7427,45,9,6
7428,31,13,227
7429,51,14,419
7430,55,8,7
7431,47,9,21
7432,43,12,9
7433,51,11,1474
7434,30,6,94
7435,26,9,14270
7436,38,9,6
7437,40,3,6
7438,45,11,207
7439,24,11,13
7440,46,15,64
7441,50,12,37
7442,33,13,33
7443,51,14,213
7444,44,7,22
7445,46,13,8
7446,17,10,136
7447,46,17,20
7448,46,10,233
7449,52,11,118
7450,46,12,138
7451,57,12,63
7452,44,7,502
7453,42,10,544
7454,51,9,491
7455,51,8,76
7456,52,13,20
7457,51,8,26
7458,54,13,26
7459,62,13,33
7460,48,15,59
7461,18,7,9
7462,21,8,1772
7463,24,11,23
7464,40,12,31
7465,50,12,12
7466,34,14,10
7467,52,12,37
7468,42,12,19
7469,50,14,335
7470,57,8,36
7471,53,9,3563
7472,48,7,38
7473,33,12,16
7474,47,14,37
7475,49,7,894
7476,44,10,54
7477,54,15,146
7478,28,12,32
7479,50,9,22
7480,52,11,336
7481,50,10,23834
7482,42,10,39
7483,53,11,35
7484,56,12,74
7485,48,13,75
7486,49,12,11
7487,57,13,2047
7488,55,10,14183
7489,28,7,43
7490,33,9,277
7491,32,7,69
7492,41,12,44
7493,37,6,10332
7494,51,10,98
7495,31,7,12
7496,25,15,46
7497,53,15,143
7498,42,6,16
7499,48,12,243
7500,47,7,12
7501,45,11,19
7502,47,15,154
7503,48,10,11
7504,36,13,155
7505,53,17,16
7506,55,13,12
7507,50,13,20679
7508,30,11,142
7509,56,12,1466
7510,32,8,8
7511,51,14,12
7512,48,13,15
7513,55,11,151
7514,47,12,391
7515,58,3,7
7516,48,9,65
7517,55,13,18
7518,45,12,38
7519,50,12,31
7520,47,11,11
7521,43,10,176
7522,53,17,10
7523,46,13,2326
7524,57,14,63
7525,45,15,249
7526,36,12,78
7527,34,10,127729
7528,50,10,9
7529,51,11,206
7530,47,12,958
7531,24,10,749
7532,50,13,57
7533,49,11,1952
7534,45,13,1920
7535,47,13,15
7536,41,8,3254
7537,49,12,11
7538,52,10,31
7539,51,12,4470
7540,43,12,52
7541,31,5,10
7542,45,5,31
7543,42,11,167
7544,50,7,10
7545,44,12,1174
7546,43,10,39
7547,28,13,86
7548,41,11,28
7549,41,10,8
7550,26,9,27
7551,47,13,25
7552,48,11,15
7553,26,7,10
7554,52,12,54
7555,48,10,207
7556,47,13,349
7557,53,12,120129
7558,47,14,1437
7559,43,11,14
7560,57,14,211
7561,42,14,11
7562,37,13,237
7563,43,11,56
7564,46,14,14
7565,47,13,40
7566,33,13,13637
7567,47,16,241
7568,33,11,274
7569,53,15,433
7570,50,12,128
7571,48,7,19
7572,52,5,17892
7573,51,7,784
7574,26,4,96
7575,47,11,34
7576,50,11,8
7577,51,12,892
7578,1,13,18
7579,36,9,71
7580,26,13,156599
7581,47,7,36199
7582,44,11,227
7583,44,12,591
7584,45,12,18
7585,56,13,41
7586,48,15,43
7587,54,14,106
7588,51,9,183
7589,52,12,16
7590,45,6,104
7591,48,12,22
7592,49,11,8
7593,43,6,435
7594,51,9,20
7595,51,6,34
7596,55,13,9
7597,35,13,9
7598,33,10,28
7599,36,14,42
7600,46,15,10
7601,55,12,148327
7602,42,12,22
7603,19,6,79
7604,44,9,272
7605,42,9,18951
7606,51,4,53
7607,20,13,12
7608,39,10,605
7609,28,10,122
7610,54,15,7
7611,48,14,4007
7612,48,12,138
7613,41,9,26741
7614,42,11,18
7615,27,14,81
7616,51,13,74
7617,47,9,86
7618,52,13,39
7619,44,9,138
7620,51,10,7512
7621,29,11,13
7622,48,12,16
7623,55,14,26
7624,29,7,10
7625,38,11,18
7626,53,13,130
7627,51,15,7135
7628,33,11,10
7629,45,7,19
7630,53,12,164
7631,46,11,22
7632,44,10,622
7633,47,14,30
7634,38,15,905
7635,51,12,14
7636,41,10,5557
7637,49,12,11370
7638,46,11,10
7639,46,11,52
7640,47,6,41
7641,49,11,7
7642,51,11,12902
7643,50,11,10
7644,44,15,8
7645,42,11,132
7646,47,13,900
7647,29,4,66972
7648,32,13,14
7649,48,12,19
7650,35,7,42
7651,44,12,14689
7652,43,4,27
7653,51,14,34
7654,53,12,511
7655,54,8,19
7656,46,4,75
7657,24,10,17
7658,47,13,6
7659,44,10,34
7660,53,10,280
7661,48,12,192
7662,55,14,10
7663,46,11,10932
7664,51,15,47
7665,43,11,65
7666,20,6,23
7667,48,5,19
7668,11,12,969
7669,55,9,22
7670,42,12,11
7671,40,12,24
7672,23,12,65
7673,48,11,791
7674,20,6,504
7675,36,11,10
7676,40,7,70
7677,44,8,55
7678,52,15,82
7679,52,12,26459
7680,44,10,20
7681,37,12,11
7682,45,10,1421
7683,50,11,59
7684,47,14,26
7685,51,11,95
7686,57,12,8
7687,52,10,53
7688,50,10,10
7689,52,8,395
7690,47,11,629
7691,47,11,10
7692,33,4,56
7693,49,13,41
7694,54,8,15
7695,43,4,19
7696,52,4,8283
7697,50,13,3577
7698,27,14,42
7699,49,13,652
